x_real,dataset_0
0.2698412698412698,0.29294217687074936
0.2718253968253968,0.2946428571428583
0.2738095238095238,0.29634353741496705
0.27579365079365076,0.2983405483405493
0.2777777777777778,0.2998737373737385
0.27976190476190477,0.3018707482993208
0.28174603174603174,0.3035714285714296
0.2837301587301587,0.3052721088435384
0.2857142857142857,0.30726911976912097
0.2876984126984127,0.30880230880230997
0.28968253968253965,0.31079931972789215
0.29166666666666663,0.3125000000000011
0.2936507936507936,0.3142006802721099
0.29563492063492064,0.31619769119769225
0.2976190476190476,0.3177308802308814
0.2996031746031746,0.31972789115646366
0.30158730158730157,0.32142857142857245
0.30357142857142855,0.3231292517006814
0.3055555555555555,0.3251262626262636
0.3075396825396825,0.3266594516594526
0.30952380952380953,0.32865646258503506
0.3115079365079365,0.33035714285714385
0.3134920634920635,0.3320578231292527
0.31547619047619047,0.3340548340548351
0.31746031746031744,0.33558802308802416
0.3194444444444444,0.3375850340136065
0.3214285714285714,0.33928571428571536
0.3234126984126984,0.34098639455782415
0.32539682539682535,0.34298340548340644
0.3273809523809524,0.34451659451659566
0.32936507936507936,0.3465136054421779
0.33134920634920634,0.34821428571428675
0.3333333333333333,0.3499149659863957
0.3353174603174603,0.35191197691197795
0.33730158730158727,0.3534451659451669
0.33928571428571425,0.3554421768707493
0.3412698412698413,0.35714285714285815
0.34325396825396826,0.3588435374149671
0.34523809523809523,0.36084054834054935
0.3472222222222222,0.36237373737373846
0.3492063492063492,0.3643707482993208
0.35119047619047616,0.3660714285714296
0.35317460317460314,0.3677721088435384
0.3551587301587301,0.36976911976912075
0.3571428571428571,0.37130230880230974
0.35912698412698413,0.3732993197278922
0.3611111111111111,0.375000000000001
0.3630952380952381,0.3767006802721098
0.36507936507936506,0.37869769119769214
0.36706349206349204,0.38023088023088125
0.369047619047619,0.3822278911564636
0.371031746031746,0.3839285714285724
0.373015873015873,0.38562925170068124
0.375,0.38762626262626365
0.376984126984127,0.38915945165945265
0.37896825396825395,0.39115646258503506
0.38095238095238093,0.39285714285714385
0.3829365079365079,0.39455782312925264
0.3849206349206349,0.39655483405483494
0.38690476190476186,0.39808802308802405
0.38888888888888884,0.40008503401360646
0.39087301587301587,0.4017857142857153
0.39285714285714285,0.4034863945578241
0.3948412698412698,0.40548340548340644
0.3968253968253968,0.4070165945165955
0.3988095238095238,0.4090136054421778
0.40079365079365076,0.4107142857142867
0.40277777777777773,0.4124149659863955
0.40476190476190477,0.41441197691197784
0.40674603174603174,0.41594516594516695
0.4087301587301587,0.4179421768707493
0.4107142857142857,0.41964285714285815
0.4126984126984127,0.42134353741496694
0.41468253968253965,0.42334054834054924
0.41666666666666663,0.4248737373737383
0.4186507936507936,0.4268707482993206
0.4206349206349206,0.42857142857142944
0.4226190476190476,0.4302721088435384
0.4246031746031746,0.43226911976912075
0.42658730158730157,0.4338023088023098
0.42857142857142855,0.43579931972789215
0.4305555555555555,0.4375000000000009
0.4325396825396825,0.43920068027210973
0.4345238095238095,0.4411976911976921
0.4365079365079365,0.44273088023088114
0.4384920634920635,0.4447278911564635
0.44047619047619047,0.4464285714285723
0.44246031746031744,0.44812925170068113
0.4444444444444444,0.4501262626262635
0.4464285714285714,0.45165945165945254
0.4484126984126984,0.45365646258503484
0.45039682539682535,0.4553571428571436
0.45238095238095233,0.45705782312925264
0.45436507936507936,0.45905483405483494
0.45634920634920634,0.46058802308802393
0.4583333333333333,0.46258503401360634
0.4603174603174603,0.46428571428571513
0.46230158730158727,0.465986394557824
0.46428571428571425,0.4679834054834063
0.4662698412698412,0.4695165945165954
0.46825396825396826,0.47151360544217774
0.47023809523809523,0.4732142857142866
0.4722222222222222,0.47491496598639543
