dataset_id,x_real,y_real,confidence
dataset_0,0.18253968253968253,0.21428571428571563,0.46729615457294027
dataset_0,0.18452380952380953,0.21598639455782442,0.46729615457294027
dataset_0,0.1865079365079365,0.21798340548340686,0.46729615457294027
dataset_0,0.1884920634920635,0.21951659451659586,0.46729615457294027
dataset_0,0.19047619047619047,0.2215136054421781,0.46729615457294027
dataset_0,0.19246031746031747,0.2232142857142869,0.46729615457294027
dataset_0,0.19444444444444445,0.22491496598639588,0.46729615457294027
dataset_0,0.19642857142857142,0.22691197691197812,0.46729615457294027
dataset_0,0.1984126984126984,0.22844516594516712,0.46729615457294027
dataset_0,0.2003968253968254,0.23044217687074953,0.46729615457294027
dataset_0,0.20238095238095238,0.23214285714285832,0.46729615457294027
dataset_0,0.20436507936507936,0.2338435374149673,0.46729615457294027
dataset_0,0.20634920634920634,0.23584054834054954,0.46729615457294027
dataset_0,0.20833333333333334,0.23737373737373854,0.46729615457294027
dataset_0,0.21031746031746032,0.23937074829932078,0.46729615457294027
dataset_0,0.2123015873015873,0.24107142857142977,0.46729615457294027
dataset_0,0.21428571428571427,0.24277210884353873,0.46729615457294027
dataset_0,0.21626984126984128,0.24476911976912097,0.46729615457294027
dataset_0,0.21825396825396826,0.24630230880231013,0.46729615457294027
dataset_0,0.22023809523809523,0.24829931972789238,0.46729615457294027
dataset_0,0.2222222222222222,0.25000000000000133,0.46729615457294027
dataset_0,0.22420634920634921,0.2517006802721101,0.46729615457294027
dataset_0,0.2261904761904762,0.2536976911976924,0.46729615457294027
dataset_0,0.22817460317460317,0.2552308802308816,0.46729615457294027
dataset_0,0.23015873015873015,0.25722789115646366,0.46729615457294027
dataset_0,0.23214285714285715,0.2589285714285726,0.46729615457294027
dataset_0,0.23412698412698413,0.2606292517006816,0.46729615457294027
dataset_0,0.2361111111111111,0.2626262626262638,0.46729615457294027
dataset_0,0.23809523809523808,0.264159451659453,0.46729615457294027
dataset_0,0.2400793650793651,0.26615646258503506,0.46729615457294027
dataset_0,0.24206349206349206,0.267857142857144,0.46729615457294027
dataset_0,0.24404761904761904,0.26955782312925286,0.46729615457294027
dataset_0,0.24603174603174602,0.2715548340548351,0.46729615457294027
dataset_0,0.24801587301587302,0.27308802308802427,0.46729615457294027
dataset_0,0.25,0.2750850340136065,0.46729615457294027
dataset_0,0.251984126984127,0.2767857142857153,0.46729615457294027
dataset_0,0.25396825396825395,0.2784863945578244,0.46729615457294027
dataset_0,0.25595238095238093,0.28048340548340667,0.46729615457294027
dataset_0,0.25793650793650796,0.28201659451659566,0.46729615457294027
dataset_0,0.25992063492063494,0.2840136054421779,0.46729615457294027
dataset_0,0.2619047619047619,0.2857142857142869,0.46729615457294027
dataset_0,0.2638888888888889,0.2874149659863957,0.46729615457294027
dataset_0,0.26587301587301587,0.2894119769119781,0.46729615457294027
dataset_0,0.26785714285714285,0.2909451659451671,0.46729615457294027
dataset_0,0.2698412698412698,0.29294217687074936,0.46729615457294027
dataset_0,0.2718253968253968,0.2946428571428583,0.46729615457294027
dataset_0,0.27380952380952384,0.2963435374149671,0.46729615457294027
dataset_0,0.2757936507936508,0.29834054834054935,0.46729615457294027
dataset_0,0.2777777777777778,0.2998737373737385,0.46729615457294027
dataset_0,0.27976190476190477,0.3018707482993208,0.46729615457294027
dataset_0,0.28174603174603174,0.3035714285714296,0.46729615457294027
dataset_0,0.2837301587301587,0.3052721088435384,0.46729615457294027
dataset_0,0.2857142857142857,0.30726911976912097,0.46729615457294027
dataset_0,0.2876984126984127,0.30880230880230997,0.46729615457294027
dataset_0,0.2896825396825397,0.3107993197278922,0.46729615457294027
dataset_0,0.2916666666666667,0.31250000000000117,0.46729615457294027
dataset_0,0.29365079365079366,0.31420068027210996,0.46729615457294027
dataset_0,0.29563492063492064,0.31619769119769225,0.46729615457294027
dataset_0,0.2976190476190476,0.3177308802308814,0.46729615457294027
dataset_0,0.2996031746031746,0.31972789115646366,0.46729615457294027
dataset_0,0.30158730158730157,0.32142857142857245,0.46729615457294027
dataset_0,0.30357142857142855,0.3231292517006814,0.46729615457294027
dataset_0,0.3055555555555556,0.32512626262626365,0.46729615457294027
dataset_0,0.30753968253968256,0.32665945165945265,0.46729615457294027
dataset_0,0.30952380952380953,0.32865646258503506,0.46729615457294027
dataset_0,0.3115079365079365,0.33035714285714385,0.46729615457294027
dataset_0,0.3134920634920635,0.3320578231292527,0.46729615457294027
dataset_0,0.31547619047619047,0.3340548340548351,0.46729615457294027
dataset_0,0.31746031746031744,0.33558802308802416,0.46729615457294027
dataset_0,0.3194444444444444,0.3375850340136065,0.46729615457294027
dataset_0,0.32142857142857145,0.3392857142857154,0.46729615457294027
dataset_0,0.32341269841269843,0.3409863945578242,0.46729615457294027
dataset_0,0.3253968253968254,0.3429834054834065,0.46729615457294027
dataset_0,0.3273809523809524,0.34451659451659566,0.46729615457294027
dataset_0,0.32936507936507936,0.3465136054421779,0.46729615457294027
dataset_0,0.33134920634920634,0.34821428571428675,0.46729615457294027
